slot_id,appointment_date,appointment_time,is_available
0011979,24/02/2016,12:30:00,FALSE
0011980,24/02/2016,12:45:00,FALSE
0011981,24/02/2016,13:00:00,TRUE
0011982,24/02/2016,13:15:00,FALSE
0011983,24/02/2016,13:30:00,FALSE
0011984,24/02/2016,13:45:00,FALSE
0011985,24/02/2016,14:00:00,FALSE
0011986,24/02/2016,14:15:00,FALSE
0011987,24/02/2016,14:30:00,TRUE
0011988,24/02/2016,14:45:00,TRUE
0011989,24/02/2016,15:00:00,FALSE
0011990,24/02/2016,15:15:00,FALSE
0011991,24/02/2016,15:30:00,FALSE
0011992,24/02/2016,15:45:00,FALSE
0011993,24/02/2016,16:00:00,FALSE
0011994,24/02/2016,16:15:00,FALSE
0011995,24/02/2016,16:30:00,FALSE
0011996,24/02/2016,16:45:00,FALSE
0011997,24/02/2016,17:00:00,FALSE
0011998,24/02/2016,17:15:00,FALSE
0011999,24/02/2016,17:30:00,FALSE
0012000,24/02/2016,17:45:00,FALSE
0012001,25/02/2016,08:00:00,FALSE
0012002,25/02/2016,08:15:00,FALSE
0012003,25/02/2016,08:30:00,FALSE
0012004,25/02/2016,08:45:00,FALSE
0012005,25/02/2016,09:00:00,FALSE
0012006,25/02/2016,09:15:00,FALSE
0012007,25/02/2016,09:30:00,FALSE
0012008,25/02/2016,09:45:00,FALSE
0012009,25/02/2016,10:00:00,FALSE
0012010,25/02/2016,10:15:00,FALSE
0012011,25/02/2016,10:30:00,FALSE
0012012,25/02/2016,10:45:00,FALSE
0012013,25/02/2016,11:00:00,FALSE
0012014,25/02/2016,11:15:00,FALSE
0012015,25/02/2016,11:30:00,FALSE
0012016,25/02/2016,11:45:00,FALSE
0012017,25/02/2016,12:00:00,FALSE
0012018,25/02/2016,12:15:00,FALSE
0012019,25/02/2016,12:30:00,FALSE
0012020,25/02/2016,12:45:00,FALSE
0012021,25/02/2016,13:00:00,TRUE
0012022,25/02/2016,13:15:00,FALSE
0012023,25/02/2016,13:30:00,FALSE
0012024,25/02/2016,13:45:00,FALSE
0012025,25/02/2016,14:00:00,FALSE
0012026,25/02/2016,14:15:00,FALSE
0012027,25/02/2016,14:30:00,TRUE
0012028,25/02/2016,14:45:00,FALSE
0012029,25/02/2016,15:00:00,FALSE
0012030,25/02/2016,15:15:00,FALSE
0012031,25/02/2016,15:30:00,FALSE
0012032,25/02/2016,15:45:00,FALSE
0012033,25/02/2016,16:00:00,FALSE
0012034,25/02/2016,16:15:00,FALSE
0012035,25/02/2016,16:30:00,FALSE
0012036,25/02/2016,16:45:00,FALSE
0012037,25/02/2016,17:00:00,FALSE
0012038,25/02/2016,17:15:00,FALSE
0012039,25/02/2016,17:30:00,FALSE
0012040,25/02/2016,17:45:00,FALSE
0012041,26/02/2016,08:00:00,FALSE
0012042,26/02/2016,08:15:00,FALSE
0012043,26/02/2016,08:30:00,TRUE
0012044,26/02/2016,08:45:00,FALSE
0012045,26/02/2016,09:00:00,FALSE
0012046,26/02/2016,09:15:00,FALSE
0012047,26/02/2016,09:30:00,FALSE
0012048,26/02/2016,09:45:00,FALSE
0012049,26/02/2016,10:00:00,FALSE
0012050,26/02/2016,10:15:00,FALSE
0012051,26/02/2016,10:30:00,FALSE
0012052,26/02/2016,10:45:00,TRUE
0012053,26/02/2016,11:00:00,FALSE
0012054,26/02/2016,11:15:00,FALSE
0012055,26/02/2016,11:30:00,FALSE
0012056,26/02/2016,11:45:00,FALSE
0012057,26/02/2016,12:00:00,FALSE
0012058,26/02/2016,12:15:00,FALSE
0012059,26/02/2016,12:30:00,FALSE
0012060,26/02/2016,12:45:00,FALSE
0012061,26/02/2016,13:00:00,FALSE
0012062,26/02/2016,13:15:00,FALSE
0012063,26/02/2016,13:30:00,FALSE
0012064,26/02/2016,13:45:00,FALSE
0012065,26/02/2016,14:00:00,FALSE
0012066,26/02/2016,14:15:00,FALSE
0012067,26/02/2016,14:30:00,FALSE
0012068,26/02/2016,14:45:00,FALSE
0012069,26/02/2016,15:00:00,FALSE
0012070,26/02/2016,15:15:00,FALSE
0012071,26/02/2016,15:30:00,FALSE
0012072,26/02/2016,15:45:00,FALSE
0012073,26/02/2016,16:00:00,FALSE
0012074,26/02/2016,16:15:00,FALSE
0012075,26/02/2016,16:30:00,FALSE
0012076,26/02/2016,16:45:00,FALSE
0012077,26/02/2016,17:00:00,FALSE
0012078,26/02/2016,17:15:00,FALSE
0012079,26/02/2016,17:30:00,FALSE
0012080,26/02/2016,17:45:00,FALSE
0012081,29/02/2016,08:00:00,FALSE
0012082,29/02/2016,08:15:00,FALSE
0012083,29/02/2016,08:30:00,FALSE
0012084,29/02/2016,08:45:00,FALSE
0012085,29/02/2016,09:00:00,FALSE
0012086,29/02/2016,09:15:00,FALSE
0012087,29/02/2016,09:30:00,FALSE
0012088,29/02/2016,09:45:00,FALSE
0012089,29/02/2016,10:00:00,FALSE
0012090,29/02/2016,10:15:00,TRUE
0012091,29/02/2016,10:30:00,FALSE
0012092,29/02/2016,10:45:00,FALSE
0012093,29/02/2016,11:00:00,FALSE
0012094,29/02/2016,11:15:00,FALSE
0012095,29/02/2016,11:30:00,TRUE
0012096,29/02/2016,11:45:00,FALSE
0012097,29/02/2016,12:00:00,FALSE
0012098,29/02/2016,12:15:00,FALSE
0012099,29/02/2016,12:30:00,FALSE
0012100,29/02/2016,12:45:00,FALSE
0012101,29/02/2016,13:00:00,FALSE
0012102,29/02/2016,13:15:00,FALSE
0012103,29/02/2016,13:30:00,FALSE
0012104,29/02/2016,13:45:00,FALSE
0012105,29/02/2016,14:00:00,FALSE
0012106,29/02/2016,14:15:00,FALSE
0012107,29/02/2016,14:30:00,TRUE
0012108,29/02/2016,14:45:00,FALSE
0012109,29/02/2016,15:00:00,FALSE
0012110,29/02/2016,15:15:00,FALSE
0012111,29/02/2016,15:30:00,FALSE
0012112,29/02/2016,15:45:00,FALSE
0012113,29/02/2016,16:00:00,FALSE
0012114,29/02/2016,16:15:00,FALSE
0012115,29/02/2016,16:30:00,TRUE
0012116,29/02/2016,16:45:00,FALSE
0012117,29/02/2016,17:00:00,FALSE
0012118,29/02/2016,17:15:00,TRUE
0012119,29/02/2016,17:30:00,FALSE
0012120,29/02/2016,17:45:00,FALSE
0012121,01/03/2016,08:00:00,FALSE
0012122,01/03/2016,08:15:00,TRUE
0012123,01/03/2016,08:30:00,FALSE
0012124,01/03/2016,08:45:00,FALSE
0012125,01/03/2016,09:00:00,FALSE
0012126,01/03/2016,09:15:00,FALSE
0012127,01/03/2016,09:30:00,FALSE
0012128,01/03/2016,09:45:00,FALSE
0012129,01/03/2016,10:00:00,FALSE
0012130,01/03/2016,10:15:00,FALSE
0012131,01/03/2016,10:30:00,FALSE
0012132,01/03/2016,10:45:00,FALSE
0012133,01/03/2016,11:00:00,TRUE
0012134,01/03/2016,11:15:00,TRUE
0012135,01/03/2016,11:30:00,FALSE
0012136,01/03/2016,11:45:00,FALSE
0012137,01/03/2016,12:00:00,TRUE
0012138,01/03/2016,12:15:00,FALSE
0012139,01/03/2016,12:30:00,FALSE
0012140,01/03/2016,12:45:00,FALSE
0012141,01/03/2016,13:00:00,FALSE
0012142,01/03/2016,13:15:00,FALSE
0012143,01/03/2016,13:30:00,TRUE
0012144,01/03/2016,13:45:00,FALSE
0012145,01/03/2016,14:00:00,FALSE
0012146,01/03/2016,14:15:00,FALSE
0012147,01/03/2016,14:30:00,FALSE
0012148,01/03/2016,14:45:00,FALSE
0012149,01/03/2016,15:00:00,FALSE
0012150,01/03/2016,15:15:00,FALSE
0012151,01/03/2016,15:30:00,FALSE
0012152,01/03/2016,15:45:00,FALSE
0012153,01/03/2016,16:00:00,FALSE
0012154,01/03/2016,16:15:00,FALSE
0012155,01/03/2016,16:30:00,FALSE
0012156,01/03/2016,16:45:00,FALSE
0012157,01/03/2016,17:00:00,FALSE
0012158,01/03/2016,17:15:00,FALSE
0012159,01/03/2016,17:30:00,FALSE
0012160,01/03/2016,17:45:00,FALSE
0012161,02/03/2016,08:00:00,FALSE
0012162,02/03/2016,08:15:00,FALSE
0012163,02/03/2016,08:30:00,FALSE
0012164,02/03/2016,08:45:00,FALSE
0012165,02/03/2016,09:00:00,FALSE
0012166,02/03/2016,09:15:00,FALSE
0012167,02/03/2016,09:30:00,FALSE
0012168,02/03/2016,09:45:00,FALSE
0012169,02/03/2016,10:00:00,FALSE
0012170,02/03/2016,10:15:00,FALSE
0012171,02/03/2016,10:30:00,TRUE
0012172,02/03/2016,10:45:00,FALSE
0012173,02/03/2016,11:00:00,FALSE
0012174,02/03/2016,11:15:00,FALSE
0012175,02/03/2016,11:30:00,FALSE
0012176,02/03/2016,11:45:00,FALSE
0012177,02/03/2016,12:00:00,FALSE
0012178,02/03/2016,12:15:00,FALSE
0012179,02/03/2016,12:30:00,FALSE
0012180,02/03/2016,12:45:00,TRUE
0012181,02/03/2016,13:00:00,FALSE
0012182,02/03/2016,13:15:00,FALSE
0012183,02/03/2016,13:30:00,FALSE
0012184,02/03/2016,13:45:00,FALSE
0012185,02/03/2016,14:00:00,FALSE
0012186,02/03/2016,14:15:00,FALSE
0012187,02/03/2016,14:30:00,TRUE
0012188,02/03/2016,14:45:00,FALSE
0012189,02/03/2016,15:00:00,FALSE
0012190,02/03/2016,15:15:00,FALSE
0012191,02/03/2016,15:30:00,FALSE
0012192,02/03/2016,15:45:00,FALSE
0012193,02/03/2016,16:00:00,FALSE
0012194,02/03/2016,16:15:00,FALSE
0012195,02/03/2016,16:30:00,FALSE
0012196,02/03/2016,16:45:00,FALSE
0012197,02/03/2016,17:00:00,FALSE
0012198,02/03/2016,17:15:00,FALSE
0012199,02/03/2016,17:30:00,FALSE
0012200,02/03/2016,17:45:00,FALSE
0012201,03/03/2016,08:00:00,FALSE
0012202,03/03/2016,08:15:00,FALSE
0012203,03/03/2016,08:30:00,FALSE
0012204,03/03/2016,08:45:00,FALSE
0012205,03/03/2016,09:00:00,FALSE
0012206,03/03/2016,09:15:00,FALSE
0012207,03/03/2016,09:30:00,FALSE
0012208,03/03/2016,09:45:00,FALSE
0012209,03/03/2016,10:00:00,TRUE
0012210,03/03/2016,10:15:00,FALSE
0012211,03/03/2016,10:30:00,FALSE
0012212,03/03/2016,10:45:00,FALSE
0012213,03/03/2016,11:00:00,FALSE
0012214,03/03/2016,11:15:00,FALSE
0012215,03/03/2016,11:30:00,FALSE
0012216,03/03/2016,11:45:00,FALSE
0012217,03/03/2016,12:00:00,FALSE
0012218,03/03/2016,12:15:00,FALSE
0012219,03/03/2016,12:30:00,FALSE
0012220,03/03/2016,12:45:00,FALSE
0012221,03/03/2016,13:00:00,FALSE
0012222,03/03/2016,13:15:00,FALSE
0012223,03/03/2016,13:30:00,FALSE
0012224,03/03/2016,13:45:00,FALSE
0012225,03/03/2016,14:00:00,FALSE
0012226,03/03/2016,14:15:00,FALSE
0012227,03/03/2016,14:30:00,FALSE
0012228,03/03/2016,14:45:00,FALSE
0012229,03/03/2016,15:00:00,FALSE
0012230,03/03/2016,15:15:00,FALSE
0012231,03/03/2016,15:30:00,FALSE
0012232,03/03/2016,15:45:00,FALSE
0012233,03/03/2016,16:00:00,FALSE
0012234,03/03/2016,16:15:00,FALSE
0012235,03/03/2016,16:30:00,FALSE
0012236,03/03/2016,16:45:00,TRUE
0012237,03/03/2016,17:00:00,TRUE
0012238,03/03/2016,17:15:00,FALSE
0012239,03/03/2016,17:30:00,FALSE
0012240,03/03/2016,17:45:00,FALSE
0012241,04/03/2016,08:00:00,FALSE
0012242,04/03/2016,08:15:00,FALSE
0012243,04/03/2016,08:30:00,FALSE
0012244,04/03/2016,08:45:00,FALSE
0012245,04/03/2016,09:00:00,TRUE
0012246,04/03/2016,09:15:00,FALSE
0012247,04/03/2016,09:30:00,FALSE
0012248,04/03/2016,09:45:00,FALSE
0012249,04/03/2016,10:00:00,FALSE
0012250,04/03/2016,10:15:00,FALSE
0012251,04/03/2016,10:30:00,FALSE
0012252,04/03/2016,10:45:00,FALSE
0012253,04/03/2016,11:00:00,FALSE
0012254,04/03/2016,11:15:00,TRUE
0012255,04/03/2016,11:30:00,FALSE
0012256,04/03/2016,11:45:00,FALSE
0012257,04/03/2016,12:00:00,FALSE
0012258,04/03/2016,12:15:00,FALSE
0012259,04/03/2016,12:30:00,FALSE
0012260,04/03/2016,12:45:00,FALSE
0012261,04/03/2016,13:00:00,FALSE
0012262,04/03/2016,13:15:00,FALSE
0012263,04/03/2016,13:30:00,FALSE
0012264,04/03/2016,13:45:00,FALSE
0012265,04/03/2016,14:00:00,FALSE
0012266,04/03/2016,14:15:00,TRUE
0012267,04/03/2016,14:30:00,FALSE
0012268,04/03/2016,14:45:00,TRUE
0012269,04/03/2016,15:00:00,FALSE
0012270,04/03/2016,15:15:00,FALSE
0012271,04/03/2016,15:30:00,FALSE
0012272,04/03/2016,15:45:00,TRUE
0012273,04/03/2016,16:00:00,FALSE
0012274,04/03/2016,16:15:00,FALSE
0012275,04/03/2016,16:30:00,FALSE
0012276,04/03/2016,16:45:00,FALSE
0012277,04/03/2016,17:00:00,TRUE
0012278,04/03/2016,17:15:00,FALSE
0012279,04/03/2016,17:30:00,FALSE
0012280,04/03/2016,17:45:00,FALSE
0012281,07/03/2016,08:00:00,FALSE
0012282,07/03/2016,08:15:00,FALSE
0012283,07/03/2016,08:30:00,FALSE
0012284,07/03/2016,08:45:00,FALSE
0012285,07/03/2016,09:00:00,FALSE
0012286,07/03/2016,09:15:00,TRUE
0012287,07/03/2016,09:30:00,FALSE
0012288,07/03/2016,09:45:00,FALSE
0012289,07/03/2016,10:00:00,FALSE
0012290,07/03/2016,10:15:00,FALSE
0012291,07/03/2016,10:30:00,FALSE
0012292,07/03/2016,10:45:00,FALSE
0012293,07/03/2016,11:00:00,FALSE
0012294,07/03/2016,11:15:00,FALSE
0012295,07/03/2016,11:30:00,FALSE
0012296,07/03/2016,11:45:00,FALSE
0012297,07/03/2016,12:00:00,FALSE
0012298,07/03/2016,12:15:00,FALSE
0012299,07/03/2016,12:30:00,FALSE
0012300,07/03/2016,12:45:00,FALSE
0012301,07/03/2016,13:00:00,TRUE
0012302,07/03/2016,13:15:00,FALSE
0012303,07/03/2016,13:30:00,FALSE
0012304,07/03/2016,13:45:00,FALSE
0012305,07/03/2016,14:00:00,FALSE
0012306,07/03/2016,14:15:00,FALSE
0012307,07/03/2016,14:30:00,FALSE
0012308,07/03/2016,14:45:00,FALSE
0012309,07/03/2016,15:00:00,FALSE
0012310,07/03/2016,15:15:00,FALSE
0012311,07/03/2016,15:30:00,FALSE
0012312,07/03/2016,15:45:00,FALSE
0012313,07/03/2016,16:00:00,TRUE
0012314,07/03/2016,16:15:00,FALSE
0012315,07/03/2016,16:30:00,FALSE
0012316,07/03/2016,16:45:00,FALSE
0012317,07/03/2016,17:00:00,FALSE
0012318,07/03/2016,17:15:00,FALSE
0012319,07/03/2016,17:30:00,FALSE
0012320,07/03/2016,17:45:00,FALSE
0012321,08/03/2016,08:00:00,FALSE
0012322,08/03/2016,08:15:00,FALSE
0012323,08/03/2016,08:30:00,FALSE
0012324,08/03/2016,08:45:00,TRUE
0012325,08/03/2016,09:00:00,FALSE
0012326,08/03/2016,09:15:00,FALSE
0012327,08/03/2016,09:30:00,FALSE
0012328,08/03/2016,09:45:00,FALSE
0012329,08/03/2016,10:00:00,FALSE
0012330,08/03/2016,10:15:00,FALSE
0012331,08/03/2016,10:30:00,FALSE
0012332,08/03/2016,10:45:00,FALSE
0012333,08/03/2016,11:00:00,TRUE
0012334,08/03/2016,11:15:00,FALSE
0012335,08/03/2016,11:30:00,FALSE
0012336,08/03/2016,11:45:00,FALSE
0012337,08/03/2016,12:00:00,FALSE
0012338,08/03/2016,12:15:00,FALSE
0012339,08/03/2016,12:30:00,FALSE
0012340,08/03/2016,12:45:00,TRUE
0012341,08/03/2016,13:00:00,FALSE
0012342,08/03/2016,13:15:00,FALSE
0012343,08/03/2016,13:30:00,FALSE
0012344,08/03/2016,13:45:00,FALSE
0012345,08/03/2016,14:00:00,FALSE
0012346,08/03/2016,14:15:00,FALSE
0012347,08/03/2016,14:30:00,FALSE
0012348,08/03/2016,14:45:00,TRUE
0012349,08/03/2016,15:00:00,FALSE
0012350,08/03/2016,15:15:00,FALSE
0012351,08/03/2016,15:30:00,FALSE
0012352,08/03/2016,15:45:00,TRUE
0012353,08/03/2016,16:00:00,FALSE
0012354,08/03/2016,16:15:00,FALSE
0012355,08/03/2016,16:30:00,FALSE
0012356,08/03/2016,16:45:00,FALSE
0012357,08/03/2016,17:00:00,FALSE
0012358,08/03/2016,17:15:00,FALSE
0012359,08/03/2016,17:30:00,FALSE
0012360,08/03/2016,17:45:00,FALSE
0012361,09/03/2016,08:00:00,FALSE
0012362,09/03/2016,08:15:00,FALSE
0012363,09/03/2016,08:30:00,FALSE
0012364,09/03/2016,08:45:00,FALSE
0012365,09/03/2016,09:00:00,FALSE
0012366,09/03/2016,09:15:00,FALSE
0012367,09/03/2016,09:30:00,FALSE
0012368,09/03/2016,09:45:00,FALSE
0012369,09/03/2016,10:00:00,FALSE
0012370,09/03/2016,10:15:00,TRUE
0012371,09/03/2016,10:30:00,FALSE
0012372,09/03/2016,10:45:00,FALSE
0012373,09/03/2016,11:00:00,FALSE
0012374,09/03/2016,11:15:00,FALSE
0012375,09/03/2016,11:30:00,FALSE
0012376,09/03/2016,11:45:00,FALSE
0012377,09/03/2016,12:00:00,FALSE
0012378,09/03/2016,12:15:00,FALSE
0012379,09/03/2016,12:30:00,FALSE
0012380,09/03/2016,12:45:00,FALSE
0012381,09/03/2016,13:00:00,FALSE
0012382,09/03/2016,13:15:00,FALSE
0012383,09/03/2016,13:30:00,FALSE
0012384,09/03/2016,13:45:00,FALSE
0012385,09/03/2016,14:00:00,FALSE
0012386,09/03/2016,14:15:00,FALSE
0012387,09/03/2016,14:30:00,FALSE
0012388,09/03/2016,14:45:00,FALSE
0012389,09/03/2016,15:00:00,FALSE
0012390,09/03/2016,15:15:00,FALSE
0012391,09/03/2016,15:30:00,TRUE
0012392,09/03/2016,15:45:00,FALSE
0012393,09/03/2016,16:00:00,FALSE
0012394,09/03/2016,16:15:00,FALSE
0012395,09/03/2016,16:30:00,FALSE
0012396,09/03/2016,16:45:00,FALSE
0012397,09/03/2016,17:00:00,FALSE
0012398,09/03/2016,17:15:00,FALSE
0012399,09/03/2016,17:30:00,FALSE
0012400,09/03/2016,17:45:00,FALSE
0012401,10/03/2016,08:00:00,FALSE
0012402,10/03/2016,08:15:00,FALSE
0012403,10/03/2016,08:30:00,FALSE
0012404,10/03/2016,08:45:00,FALSE
0012405,10/03/2016,09:00:00,FALSE
0012406,10/03/2016,09:15:00,FALSE
0012407,10/03/2016,09:30:00,FALSE
0012408,10/03/2016,09:45:00,FALSE
0012409,10/03/2016,10:00:00,FALSE
0012410,10/03/2016,10:15:00,FALSE
0012411,10/03/2016,10:30:00,FALSE
0012412,10/03/2016,10:45:00,FALSE
0012413,10/03/2016,11:00:00,FALSE
0012414,10/03/2016,11:15:00,FALSE
0012415,10/03/2016,11:30:00,FALSE
0012416,10/03/2016,11:45:00,FALSE
0012417,10/03/2016,12:00:00,FALSE
0012418,10/03/2016,12:15:00,FALSE
0012419,10/03/2016,12:30:00,FALSE
0012420,10/03/2016,12:45:00,FALSE
0012421,10/03/2016,13:00:00,FALSE
0012422,10/03/2016,13:15:00,FALSE
0012423,10/03/2016,13:30:00,FALSE
0012424,10/03/2016,13:45:00,FALSE
0012425,10/03/2016,14:00:00,FALSE
0012426,10/03/2016,14:15:00,FALSE
0012427,10/03/2016,14:30:00,FALSE
0012428,10/03/2016,14:45:00,TRUE
0012429,10/03/2016,15:00:00,FALSE
0012430,10/03/2016,15:15:00,FALSE
0012431,10/03/2016,15:30:00,FALSE
0012432,10/03/2016,15:45:00,FALSE
0012433,10/03/2016,16:00:00,FALSE
0012434,10/03/2016,16:15:00,TRUE
0012435,10/03/2016,16:30:00,FALSE
0012436,10/03/2016,16:45:00,FALSE
0012437,10/03/2016,17:00:00,FALSE
0012438,10/03/2016,17:15:00,TRUE
0012439,10/03/2016,17:30:00,FALSE
0012440,10/03/2016,17:45:00,FALSE
0012441,11/03/2016,08:00:00,FALSE
0012442,11/03/2016,08:15:00,FALSE
0012443,11/03/2016,08:30:00,FALSE
0012444,11/03/2016,08:45:00,TRUE
0012445,11/03/2016,09:00:00,FALSE
0012446,11/03/2016,09:15:00,FALSE
0012447,11/03/2016,09:30:00,FALSE
0012448,11/03/2016,09:45:00,TRUE
0012449,11/03/2016,10:00:00,FALSE
0012450,11/03/2016,10:15:00,FALSE
0012451,11/03/2016,10:30:00,TRUE
0012452,11/03/2016,10:45:00,FALSE
0012453,11/03/2016,11:00:00,FALSE
0012454,11/03/2016,11:15:00,FALSE
0012455,11/03/2016,11:30:00,FALSE
0012456,11/03/2016,11:45:00,FALSE
0012457,11/03/2016,12:00:00,FALSE
0012458,11/03/2016,12:15:00,FALSE
0012459,11/03/2016,12:30:00,FALSE
0012460,11/03/2016,12:45:00,FALSE
0012461,11/03/2016,13:00:00,FALSE
0012462,11/03/2016,13:15:00,FALSE
0012463,11/03/2016,13:30:00,FALSE
0012464,11/03/2016,13:45:00,FALSE
0012465,11/03/2016,14:00:00,FALSE
0012466,11/03/2016,14:15:00,FALSE
0012467,11/03/2016,14:30:00,FALSE
0012468,11/03/2016,14:45:00,TRUE
0012469,11/03/2016,15:00:00,FALSE
0012470,11/03/2016,15:15:00,FALSE
0012471,11/03/2016,15:30:00,FALSE
0012472,11/03/2016,15:45:00,FALSE
0012473,11/03/2016,16:00:00,FALSE
0012474,11/03/2016,16:15:00,FALSE
0012475,11/03/2016,16:30:00,FALSE
0012476,11/03/2016,16:45:00,FALSE
0012477,11/03/2016,17:00:00,FALSE
0012478,11/03/2016,17:15:00,FALSE
0012479,11/03/2016,17:30:00,FALSE
0012480,11/03/2016,17:45:00,FALSE
0012481,14/03/2016,08:00:00,FALSE
0012482,14/03/2016,08:15:00,FALSE
0012483,14/03/2016,08:30:00,FALSE
0012484,14/03/2016,08:45:00,FALSE
0012485,14/03/2016,09:00:00,FALSE
0012486,14/03/2016,09:15:00,FALSE
0012487,14/03/2016,09:30:00,FALSE
0012488,14/03/2016,09:45:00,FALSE
0012489,14/03/2016,10:00:00,FALSE
0012490,14/03/2016,10:15:00,TRUE
0012491,14/03/2016,10:30:00,FALSE
0012492,14/03/2016,10:45:00,FALSE
0012493,14/03/2016,11:00:00,FALSE
0012494,14/03/2016,11:15:00,FALSE
0012495,14/03/2016,11:30:00,FALSE
0012496,14/03/2016,11:45:00,FALSE
0012497,14/03/2016,12:00:00,FALSE
0012498,14/03/2016,12:15:00,FALSE
0012499,14/03/2016,12:30:00,FALSE
0012500,14/03/2016,12:45:00,FALSE
0012501,14/03/2016,13:00:00,FALSE
0012502,14/03/2016,13:15:00,FALSE
0012503,14/03/2016,13:30:00,FALSE
0012504,14/03/2016,13:45:00,FALSE
0012505,14/03/2016,14:00:00,TRUE
0012506,14/03/2016,14:15:00,FALSE
0012507,14/03/2016,14:30:00,TRUE
0012508,14/03/2016,14:45:00,FALSE
0012509,14/03/2016,15:00:00,TRUE
0012510,14/03/2016,15:15:00,TRUE
0012511,14/03/2016,15:30:00,FALSE
0012512,14/03/2016,15:45:00,FALSE
0012513,14/03/2016,16:00:00,FALSE
0012514,14/03/2016,16:15:00,FALSE
0012515,14/03/2016,16:30:00,FALSE
0012516,14/03/2016,16:45:00,FALSE
0012517,14/03/2016,17:00:00,FALSE
0012518,14/03/2016,17:15:00,FALSE
0012519,14/03/2016,17:30:00,FALSE
0012520,14/03/2016,17:45:00,FALSE
0012521,15/03/2016,08:00:00,FALSE
0012522,15/03/2016,08:15:00,FALSE
0012523,15/03/2016,08:30:00,TRUE
0012524,15/03/2016,08:45:00,FALSE
0012525,15/03/2016,09:00:00,FALSE
0012526,15/03/2016,09:15:00,FALSE
0012527,15/03/2016,09:30:00,FALSE
0012528,15/03/2016,09:45:00,FALSE
0012529,15/03/2016,10:00:00,TRUE
0012530,15/03/2016,10:15:00,FALSE
0012531,15/03/2016,10:30:00,FALSE
0012532,15/03/2016,10:45:00,FALSE
0012533,15/03/2016,11:00:00,FALSE
0012534,15/03/2016,11:15:00,FALSE
0012535,15/03/2016,11:30:00,FALSE
0012536,15/03/2016,11:45:00,FALSE
0012537,15/03/2016,12:00:00,FALSE
0012538,15/03/2016,12:15:00,FALSE
0012539,15/03/2016,12:30:00,FALSE
0012540,15/03/2016,12:45:00,FALSE
0012541,15/03/2016,13:00:00,FALSE
0012542,15/03/2016,13:15:00,FALSE
0012543,15/03/2016,13:30:00,FALSE
0012544,15/03/2016,13:45:00,FALSE
0012545,15/03/2016,14:00:00,TRUE
0012546,15/03/2016,14:15:00,FALSE
0012547,15/03/2016,14:30:00,FALSE
0012548,15/03/2016,14:45:00,FALSE
0012549,15/03/2016,15:00:00,FALSE
0012550,15/03/2016,15:15:00,FALSE
0012551,15/03/2016,15:30:00,FALSE
0012552,15/03/2016,15:45:00,FALSE
0012553,15/03/2016,16:00:00,FALSE
0012554,15/03/2016,16:15:00,FALSE
0012555,15/03/2016,16:30:00,FALSE
0012556,15/03/2016,16:45:00,FALSE
0012557,15/03/2016,17:00:00,FALSE
0012558,15/03/2016,17:15:00,FALSE
0012559,15/03/2016,17:30:00,FALSE
0012560,15/03/2016,17:45:00,FALSE
0012561,16/03/2016,08:00:00,FALSE
0012562,16/03/2016,08:15:00,FALSE
0012563,16/03/2016,08:30:00,FALSE
0012564,16/03/2016,08:45:00,FALSE
0012565,16/03/2016,09:00:00,FALSE
0012566,16/03/2016,09:15:00,FALSE
0012567,16/03/2016,09:30:00,FALSE
0012568,16/03/2016,09:45:00,FALSE
0012569,16/03/2016,10:00:00,FALSE
0012570,16/03/2016,10:15:00,TRUE
0012571,16/03/2016,10:30:00,FALSE
0012572,16/03/2016,10:45:00,FALSE
0012573,16/03/2016,11:00:00,FALSE
0012574,16/03/2016,11:15:00,FALSE
0012575,16/03/2016,11:30:00,FALSE
0012576,16/03/2016,11:45:00,FALSE
0012577,16/03/2016,12:00:00,FALSE
0012578,16/03/2016,12:15:00,FALSE
0012579,16/03/2016,12:30:00,FALSE
0012580,16/03/2016,12:45:00,FALSE
0012581,16/03/2016,13:00:00,FALSE
0012582,16/03/2016,13:15:00,FALSE
0012583,16/03/2016,13:30:00,FALSE
0012584,16/03/2016,13:45:00,FALSE
0012585,16/03/2016,14:00:00,FALSE
0012586,16/03/2016,14:15:00,FALSE
0012587,16/03/2016,14:30:00,FALSE
0012588,16/03/2016,14:45:00,FALSE
0012589,16/03/2016,15:00:00,FALSE
0012590,16/03/2016,15:15:00,FALSE
0012591,16/03/2016,15:30:00,FALSE
0012592,16/03/2016,15:45:00,TRUE
0012593,16/03/2016,16:00:00,FALSE
0012594,16/03/2016,16:15:00,TRUE
0012595,16/03/2016,16:30:00,FALSE
0012596,16/03/2016,16:45:00,FALSE
0012597,16/03/2016,17:00:00,FALSE
0012598,16/03/2016,17:15:00,FALSE
0012599,16/03/2016,17:30:00,TRUE
0012600,16/03/2016,17:45:00,FALSE
0012601,17/03/2016,08:00:00,FALSE
0012602,17/03/2016,08:15:00,FALSE
0012603,17/03/2016,08:30:00,FALSE
0012604,17/03/2016,08:45:00,FALSE
0012605,17/03/2016,09:00:00,FALSE
0012606,17/03/2016,09:15:00,FALSE
0012607,17/03/2016,09:30:00,FALSE
0012608,17/03/2016,09:45:00,FALSE
0012609,17/03/2016,10:00:00,FALSE
0012610,17/03/2016,10:15:00,FALSE
0012611,17/03/2016,10:30:00,FALSE
0012612,17/03/2016,10:45:00,FALSE
0012613,17/03/2016,11:00:00,FALSE
